status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
bad,1,owner,48,42,married,yes_rec,freelance,76,202,8771,4391,1416,1725,85,3,329
good,10,owner,50,38,divorced,no_rec,fixed,33,86,3462,455,506,1107,41,5,330
bad,1,priv,49,33,married,yes_rec,freelance,44,198,3025,1550,1000,1155,80,7,331
good,26,owner,13,41,married,no_rec,freelance,71,242,104923,0,624,882,72,4,332
bad,4,rent,59,43,divorced,yes_rec,fixed,66,346,0,0,2222,2395,92,8,333
bad,0,other,46,25,married,no_rec,fixed,60,104,0,0,1236,1530,79,2,334
good,1,owner,57,37,single,no_rec,freelance,61,98,4591,1507,393,1638,26,4,335
bad,2,parents,60,53,married,yes_rec,freelance,73,160,4782,0,1302,1934,66,4,336
good,16,parents,58,36,single,no_rec,freelance,34,129,12213,0,1146,1401,87,5,337
bad,0,rent,38,32,separated,no_rec,fixed,51,145,0,0,1103,1588,75,3,338
good,16,parents,60,32,married,no_rec,fixed,43,159,0,0,1366,1800,80,5,339
good,8,owner,57,34,married,no_rec,freelance,72,142,2498,0,1373,1739,76,3,340
good,19,parents,36,51,married,no_rec,freelance,47,119,19495,0,715,1276,55,3,341
good,5,parents,60,33,married,no_rec,fixed,43,94,0,0,1501,1722,92,2,342
good,20,owner,59,57,married,no_rec,fixed,60,105,1461,0,1298,1571,86,2,343
bad,5,rent,61,40,married,yes_rec,fixed,67,211,0,0,1867,2317,88,4,344
good,3,owner,63,32,married,no_rec,fixed,45,175,4699,2586,1359,1569,85,5,345
good,3,owner,25,49,married,no_rec,fixed,45,218,20266,0,1376,1520,88,3,346
good,7,rent,62,33,married,no_rec,fixed,69,67,0,0,781,1092,74,0,347
bad,9,rent,38,44,married,no_rec,fixed,80,85,0,0,1218,1457,78,0,348
bad,1,owner,59,37,married,no_rec,freelance,86,44,4904,105,490,1346,36,-6,349
good,13,parents,59,35,single,no_rec,fixed,34,59,0,0,1142,1231,93,1,350
good,6,other,47,24,single,no_rec,fixed,36,295,0,0,2393,2633,86,5,351
good,0,other,38,33,married,no_rec,fixed,73,144,0,0,444,519,91,6,352
bad,14,rent,36,41,married,no_rec,freelance,74,218,14825,1911,1112,1770,62,4,353
good,2,parents,49,29,married,no_rec,fixed,57,172,0,0,1386,1778,74,4,354
good,11,rent,59,36,married,yes_rec,fixed,83,106,0,0,719,935,70,2,355
bad,1,parents,37,21,single,yes_rec,partime,35,51,0,0,434,461,96,1,356
good,10,owner,38,27,married,no_rec,fixed,63,181,6804,0,915,1227,74,4,357
bad,9,rent,60,32,married,yes_rec,freelance,72,108,0,0,1087,1323,81,2,358
good,12,owner,59,43,married,no_rec,fixed,58,90,2911,0,915,1181,73,2,359
good,29,rent,57,60,married,no_rec,fixed,76,206,0,0,1154,1239,83,7,360
good,3,rent,50,59,widow,no_rec,freelance,51,195,0,0,824,1014,78,7,361
good,0,rent,63,25,single,no_rec,fixed,53,147,0,0,799,1214,66,8,362
good,5,parents,62,27,married,no_rec,fixed,61,186,1890,0,955,1547,68,8,363
bad,3,owner,61,39,married,no_rec,freelance,76,250,2420,0,1286,1425,88,8,364
good,21,rent,50,38,married,no_rec,fixed,85,110,0,0,977,1035,88,1,365
good,6,owner,50,26,married,no_rec,freelance,60,279,4435,864,1502,2047,68,7,366
good,26,owner,61,45,married,no_rec,fixed,46,130,2571,0,1203,1548,75,4,367
good,5,rent,24,33,married,no_rec,freelance,94,207,0,0,254,654,39,10,368
good,1,owner,60,28,married,no_rec,fixed,45,139,4859,9168,717,1144,61,0,369
good,1,owner,60,41,married,no_rec,fixed,59,205,2056,0,677,807,88,14,370
bad,2,other,47,48,single,yes_rec,freelance,37,124,0,0,2095,2212,102,2,371
good,11,owner,62,27,married,no_rec,fixed,47,82,3897,0,818,1022,86,2,372
good,1,rent,37,36,divorced,no_rec,partime,55,193,14660,0,1088,1636,64,5,373
good,0,parents,59,21,married,no_rec,freelance,47,103,0,0,1887,2251,85,2,374
good,2,parents,25,20,single,no_rec,fixed,33,44,0,0,434,1030,46,0,375
good,7,priv,62,33,married,no_rec,fixed,72,125,3129,2988,864,1108,77,1,376
bad,2,rent,36,21,single,no_rec,fixed,43,103,0,0,721,857,84,3,377
good,10,owner,36,45,married,no_rec,fixed,60,133,3116,0,343,366,96,7,378
good,10,owner,47,38,widow,no_rec,others,47,105,3034,0,483,1175,41,6,379
good,10,owner,57,51,married,no_rec,fixed,58,212,2009,0,1342,1628,89,6,380
good,2,owner,61,28,married,no_rec,fixed,45,269,7961,4352,1515,2115,67,7,381
good,6,owner,57,28,single,no_rec,freelance,34,171,6805,788,1558,1838,86,5,382
good,1,owner,61,52,married,no_rec,others,47,102,3039,0,1227,1262,100,3,383
good,14,owner,57,35,married,no_rec,fixed,73,149,5089,0,1351,1581,82,3,384
good,10,owner,63,43,married,yes_rec,fixed,72,102,6094,1563,1387,1343,91,0,385
bad,2,rent,59,46,separated,no_rec,fixed,48,138,0,0,1473,1756,90,3,386
good,4,owner,60,30,married,no_rec,freelance,58,140,6136,0,1056,1277,82,5,387
good,16,owner,38,29,married,no_rec,fixed,77,124,7116,4653,666,1332,52,0,388
good,6,owner,30,47,married,no_rec,fixed,93,122,2926,0,1096,1584,66,1,389
good,0,other,61,25,married,no_rec,partime,43,66,0,0,1240,1324,93,1,390
good,1,owner,36,41,married,no_rec,fixed,74,406,5548,0,1881,2664,72,6,391
good,6,owner,50,32,married,no_rec,fixed,61,260,2999,395,1005,1229,86,9,392
good,14,owner,49,35,separated,no_rec,freelance,43,34,4753,0,898,1241,79,-1,393
good,7,rent,63,40,married,no_rec,freelance,104,326,1506,0,1081,1077,93,13,394
good,0,owner,38,52,married,yes_rec,freelance,47,121,16553,0,871,1046,81,3,395
good,1,rent,58,53,married,no_rec,others,53,90,7912,0,966,1198,86,2,396
bad,2,parents,54,24,single,yes_rec,freelance,37,165,0,0,1831,2624,69,4,397
bad,16,owner,61,38,married,no_rec,others,91,91,5046,1821,1538,1745,79,-1,398
bad,0,rent,63,42,married,no_rec,freelance,77,94,0,0,1346,1720,79,1,399
good,2,parents,50,27,married,no_rec,fixed,57,107,9802,0,1346,1756,76,2,400
good,29,rent,63,55,married,no_rec,fixed,57,92,0,0,959,1320,73,2,401
good,13,owner,49,28,married,yes_rec,fixed,44,110,4832,1303,457,1667,28,6,402
good,2,rent,57,27,single,no_rec,fixed,41,83,0,0,978,1105,86,2,403
bad,3,owner,62,54,married,no_rec,fixed,43,99,3622,0,1311,1489,92,2,404
good,7,owner,58,47,married,no_rec,freelance,62,158,4623,0,1451,1523,90,4,405
good,4,owner,46,32,married,no_rec,fixed,60,172,3438,972,767,1397,60,6,406
good,14,priv,63,28,married,no_rec,fixed,58,195,17830,0,1834,2146,86,4,407
good,10,owner,57,34,married,no_rec,fixed,79,115,2456,286,1126,1317,82,2,408
bad,21,owner,38,38,single,yes_rec,freelance,34,207,8826,380,784,1070,65,8,409
good,5,parents,62,29,single,no_rec,fixed,35,69,0,0,857,1505,61,2,410
bad,2,owner,62,30,single,no_rec,fixed,33,55,7559,0,815,1390,56,2,411
bad,31,parents,58,59,married,no_rec,fixed,46,79,10448,0,1492,2092,72,1,412
good,3,owner,62,38,married,yes_rec,partime,76,82,3850,0,962,1063,96,0,413
bad,0,other,49,25,single,no_rec,fixed,35,133,0,0,1226,1179,104,4,414
good,0,rent,50,35,married,no_rec,fixed,67,200,0,0,1480,1668,88,4,415
bad,5,other,24,43,separated,no_rec,freelance,35,73,0,0,480,951,52,2,416
good,30,other,49,51,married,no_rec,freelance,93,305,11813,0,1758,1735,102,6,417
good,14,priv,61,31,married,no_rec,fixed,75,223,6699,0,1657,1662,98,6,418
good,0,rent,58,29,married,no_rec,fixed,66,77,0,0,1010,1364,71,1,419
bad,3,owner,62,35,married,no_rec,partime,88,162,3071,0,799,834,92,6,420
good,0,owner,36,54,married,no_rec,partime,63,113,11827,0,1125,1773,60,2,421
bad,7,parents,48,33,married,yes_rec,fixed,46,162,0,0,987,1487,61,6,422
good,4,owner,61,22,married,no_rec,fixed,46,77,3895,0,1146,1314,85,2,423
good,10,owner,23,40,married,no_rec,fixed,75,144,2989,0,507,1155,43,4,424
bad,1,rent,37,28,single,no_rec,freelance,51,178,0,0,343,1447,22,11,425
good,2,parents,61,44,married,no_rec,fixed,47,102,0,0,1478,1612,92,2,426
good,32,rent,59,48,married,no_rec,freelance,70,226,10432,0,1264,1443,89,7,427
good,3,rent,59,42,married,yes_rec,fixed,80,174,0,0,2308,2705,80,2,428
good,10,owner,41,24,married,no_rec,fixed,45,111,3018,0,1519,2181,71,2,429
good,4,rent,37,33,single,no_rec,fixed,48,115,0,0,1003,1649,59,2,430
good,1,owner,61,32,married,no_rec,partime,43,164,3967,315,1157,1325,91,6,431
good,14,parents,38,41,single,no_rec,fixed,34,208,0,0,193,313,60,31,432
good,1,parents,47,22,single,no_rec,freelance,44,160,0,0,249,1372,19,21,433
good,8,owner,63,43,married,yes_rec,freelance,73,302,10366,0,1184,2074,57,11,434
good,15,owner,61,39,married,no_rec,fixed,60,99,5737,0,472,1342,31,5,435
good,6,owner,58,30,married,no_rec,fixed,63,111,5744,1959,1220,1814,71,2,436
good,1,owner,17,26,married,no_rec,partime,43,146,1908,0,722,810,89,3,437
good,17,owner,62,32,married,yes_rec,fixed,75,142,4063,0,680,1060,63,6,438
good,10,parents,36,28,married,yes_rec,fixed,59,150,0,0,1006,1778,53,3,439
good,10,parents,46,38,single,no_rec,fixed,33,205,10127,0,1126,1194,87,7,440
bad,14,owner,57,52,married,no_rec,fixed,75,82,3822,0,1263,1437,98,0,441
bad,7,rent,35,26,married,no_rec,fixed,69,96,0,0,240,419,65,3,442
good,3,parents,34,24,separated,no_rec,fixed,44,118,0,0,879,905,93,3,443
good,13,parents,50,54,married,no_rec,fixed,47,87,2933,507,1250,1430,82,2,444
good,7,owner,35,37,married,no_rec,freelance,78,196,3945,0,1341,1474,92,4,445
good,7,owner,60,31,single,no_rec,fixed,37,215,5843,0,1620,2413,70,6,446
good,4,owner,25,33,married,no_rec,fixed,61,250,2861,0,597,1554,40,8,447
good,5,rent,34,32,married,no_rec,freelance,103,263,0,0,989,1453,66,6,448
good,7,owner,63,23,married,no_rec,fixed,46,103,2515,0,1211,1248,94,3,449
good,10,owner,50,31,married,no_rec,fixed,61,167,4692,0,456,1458,32,12,450
good,2,owner,34,44,married,no_rec,fixed,77,222,3539,0,1464,2280,65,3,451
good,6,owner,36,36,married,no_rec,freelance,78,61,3803,49,834,1670,48,-1,452
good,3,owner,36,37,married,no_rec,fixed,79,107,8173,0,2310,2370,104,0,453
bad,17,owner,63,40,married,no_rec,fixed,77,79,3447,0,905,903,95,0,454
good,13,owner,24,34,married,no_rec,fixed,63,249,5961,0,622,1434,44,7,455
good,39,owner,23,58,married,no_rec,freelance,77,180,7809,0,865,1367,69,3,456
good,30,owner,49,43,married,no_rec,fixed,72,103,10416,2350,826,1143,70,0,457
good,5,owner,49,67,married,no_rec,freelance,76,81,28970,1910,699,1709,43,-1,458
good,10,priv,59,41,married,no_rec,fixed,62,152,1473,0,839,1023,73,7,459
bad,0,other,38,29,married,yes_rec,others,45,308,7836,0,1294,1341,99,7,460
good,26,owner,34,53,separated,no_rec,freelance,34,200,5163,0,1753,1941,88,3,461
good,11,priv,48,29,married,no_rec,fixed,44,143,4076,0,719,1197,59,7,462
good,7,owner,12,35,married,no_rec,fixed,92,126,19743,0,393,712,50,1,463
bad,5,other,61,34,single,no_rec,fixed,33,55,0,0,1005,1476,69,1,464
good,32,rent,59,48,married,yes_rec,fixed,142,310,0,0,1043,1375,68,10,465
bad,0,other,59,31,married,no_rec,freelance,62,63,0,0,1357,1480,96,0,466
good,10,owner,36,31,married,no_rec,freelance,74,198,2006,0,905,855,100,5,467
good,20,owner,38,50,married,no_rec,freelance,45,155,15726,0,1362,2135,66,3,468
good,0,parents,58,35,single,no_rec,others,46,150,1953,0,989,1641,61,7,469
bad,3,other,38,25,single,no_rec,fixed,43,94,0,0,936,1257,73,2,470
good,1,owner,46,29,married,no_rec,partime,45,124,4097,2001,1083,1604,73,3,471
bad,1,rent,50,37,married,no_rec,freelance,91,131,0,0,1500,1966,78,1,472
bad,0,owner,58,28,married,no_rec,partime,47,116,2926,1497,1211,1580,79,3,473
good,2,owner,24,25,married,yes_rec,freelance,46,163,4163,0,337,929,37,9,474
bad,4,rent,38,24,married,yes_rec,fixed,79,144,0,0,943,1133,83,3,475
bad,1,owner,59,40,married,no_rec,partime,115,138,5516,2020,1170,1333,87,0,476
bad,16,rent,50,50,married,no_rec,fixed,95,184,0,0,1219,1321,91,3,477
bad,0,other,63,26,single,no_rec,others,34,97,0,0,1149,1556,79,3,478
good,5,rent,34,45,married,no_rec,others,92,153,10256,0,1045,1588,74,2,479
good,16,owner,60,47,married,no_rec,fixed,62,92,4644,0,1048,1244,97,2,480
good,5,owner,6,43,married,no_rec,fixed,79,319,12762,0,475,2740,18,3,481
good,3,owner,50,20,single,no_rec,fixed,36,187,4168,0,801,1128,72,9,482
good,17,owner,50,49,married,yes_rec,fixed,108,125,3115,0,752,2236,34,1,483
good,21,owner,59,48,married,no_rec,fixed,92,206,8022,0,1154,1438,76,7,484
good,12,owner,61,48,married,no_rec,fixed,45,95,5168,0,1084,1111,97,3,485
good,12,parents,34,29,married,no_rec,freelance,79,113,0,0,769,897,91,2,486
bad,14,priv,63,30,married,yes_rec,fixed,72,88,3651,0,1076,1448,82,1,487
good,3,owner,18,41,married,yes_rec,fixed,86,137,6659,0,476,721,75,2,488
good,1,owner,61,26,married,no_rec,fixed,60,96,3946,0,1034,1172,85,2,489
good,30,owner,61,50,married,no_rec,fixed,71,101,2989,0,1070,1211,89,1,490
good,1,rent,50,40,married,no_rec,freelance,74,157,0,0,1242,1378,94,3,491
bad,3,other,35,23,married,no_rec,fixed,46,218,0,0,1418,1471,103,4,492
good,3,rent,59,40,married,no_rec,fixed,87,85,0,0,1002,1140,80,0,493
bad,1,priv,24,51,married,no_rec,freelance,59,129,4767,3102,350,529,71,2,494
good,15,owner,34,49,married,no_rec,fixed,104,273,7674,0,294,338,92,20,495
good,10,owner,34,38,married,no_rec,fixed,73,138,5520,1421,692,973,66,2,496
bad,0,parents,48,35,married,yes_rec,fixed,59,291,0,0,1401,1700,79,8,497
good,25,owner,17,49,married,no_rec,freelance,92,86,3855,0,297,1250,25,0,498
bad,18,owner,63,38,single,yes_rec,fixed,35,118,9892,6145,1555,1807,82,1,499
good,10,rent,57,31,married,no_rec,fixed,54,107,0,0,622,1201,50,5,500
good,10,owner,61,34,married,no_rec,freelance,74,301,10679,0,1023,1623,66,13,501
good,10,owner,50,43,married,no_rec,freelance,104,238,30374,5203,1158,1594,76,3,502
good,4,owner,25,32,married,no_rec,fixed,43,126,3839,1,523,1093,47,4,503
good,1,owner,47,43,married,no_rec,freelance,88,252,3867,0,1641,1736,92,5,504
good,19,parents,12,40,married,no_rec,freelance,92,196,511,0,490,1610,33,2,505
good,2,rent,47,18,single,no_rec,freelance,61,238,19481,0,1372,1363,101,7,506
bad,11,rent,37,56,married,no_rec,fixed,70,85,0,0,855,1116,79,1,507
good,19,rent,37,56,married,yes_rec,fixed,76,172,0,0,1073,1223,89,3,508
good,17,rent,47,41,married,yes_rec,freelance,75,152,0,0,973,1488,69,4,509
bad,0,parents,63,40,married,no_rec,partime,86,87,4988,0,1535,1738,100,0,510
good,0,parents,57,23,single,no_rec,partime,43,178,3877,0,1207,1148,100,7,511
bad,1,rent,37,46,separated,no_rec,others,58,102,0,0,670,658,95,2,512
good,26,owner,50,47,married,no_rec,fixed,61,158,6205,0,672,1232,54,7,513
good,14,rent,61,58,married,no_rec,freelance,73,136,0,0,1042,1260,86,4,514
good,11,owner,63,59,married,no_rec,fixed,57,236,11824,0,969,1240,82,10,515
bad,10,rent,57,58,divorced,no_rec,freelance,86,493,0,0,1351,1514,87,18,516
good,20,other,38,38,married,no_rec,fixed,58,97,0,0,644,1757,39,2,517
good,10,owner,60,35,married,no_rec,fixed,76,201,5897,0,928,1589,60,9,518
good,1,parents,61,22,single,no_rec,partime,35,41,0,0,1107,1102,95,0,519
good,5,rent,61,38,single,no_rec,fixed,50,129,0,0,626,1068,57,8,520
bad,2,priv,48,25,married,no_rec,partime,43,86,2917,2016,784,1526,49,2,521
good,14,parents,37,39,single,no_rec,fixed,59,118,0,0,909,931,104,2,522
good,1,parents,63,21,married,no_rec,fixed,63,113,0,0,1083,1282,85,3,523
good,12,owner,30,37,married,no_rec,fixed,79,160,4185,0,687,1337,53,4,524
good,3,rent,57,49,married,no_rec,partime,66,94,0,0,1277,1443,88,1,525
bad,2,other,37,49,married,yes_rec,others,44,50,0,0,1542,2646,64,0,526
good,14,owner,47,31,married,no_rec,freelance,73,96,26953,5025,937,942,100,-1,527
good,2,owner,58,23,married,no_rec,partime,43,65,4176,2822,1459,1463,96,0,528
good,30,owner,25,63,married,no_rec,freelance,45,168,89867,0,1002,1550,70,3,529
good,3,rent,52,23,married,no_rec,fixed,59,138,0,0,1299,1411,97,3,530
bad,11,rent,17,40,married,yes_rec,freelance,57,76,0,0,254,389,62,1,531
bad,0,owner,61,29,married,yes_rec,fixed,43,98,4622,0,1216,1367,84,3,532
bad,5,rent,59,43,single,no_rec,freelance,37,40,0,0,1637,1855,85,0,533
good,4,owner,59,36,married,no_rec,fixed,62,241,6781,3948,951,1171,91,9,534
good,1,parents,62,28,single,no_rec,fixed,37,174,0,0,990,1116,91,9,535
good,21,rent,35,38,married,no_rec,fixed,95,153,0,0,365,558,66,6,536
good,1,owner,37,52,married,no_rec,fixed,71,296,5728,0,1478,2054,76,6,537
good,15,rent,13,34,separated,no_rec,fixed,46,94,9167,0,393,1442,29,1,538
good,13,owner,57,32,married,yes_rec,freelance,91,152,14619,0,1108,1330,93,3,539
good,0,owner,59,28,married,yes_rec,fixed,72,262,4144,0,1504,1714,82,7,540
good,5,owner,62,26,single,no_rec,freelance,33,243,14269,0,1441,2044,65,9,541
good,6,owner,58,54,married,no_rec,freelance,43,50,15557,0,1019,1562,66,0,542
good,6,rent,60,26,married,no_rec,fixed,62,157,0,0,1249,1331,89,4,543
good,1,owner,59,62,married,yes_rec,freelance,43,243,95261,2767,1229,2068,59,8,544
good,37,other,63,63,widow,no_rec,fixed,34,191,0,0,716,1098,64,12,545
good,9,rent,59,31,married,no_rec,fixed,60,173,0,0,1631,1941,88,4,546
good,11,owner,63,45,married,yes_rec,fixed,76,255,14232,2976,1245,1619,69,8,547
good,20,rent,61,36,single,no_rec,fixed,55,116,0,0,964,1217,81,3,548
bad,15,owner,37,50,married,no_rec,freelance,75,67,3587,1804,1613,2857,58,0,549
bad,3,rent,61,36,married,yes_rec,fixed,84,102,0,0,1039,1651,63,1,550
good,2,owner,60,27,married,yes_rec,fixed,60,133,3813,338,1244,2235,58,4,551
good,4,rent,43,41,married,no_rec,freelance,89,262,9566,0,1296,2234,55,5,552
good,10,owner,59,31,married,yes_rec,fixed,58,233,7542,0,1546,1977,85,7,553
good,9,owner,60,49,married,no_rec,fixed,92,84,3870,0,1412,1638,83,0,554
bad,34,owner,38,52,married,no_rec,freelance,47,183,11463,0,1238,2780,44,4,555
good,1,rent,37,38,married,no_rec,fixed,59,120,0,0,722,705,100,3,556
good,32,parents,25,52,married,no_rec,freelance,93,475,0,0,600,1155,54,15,557
good,3,rent,59,24,married,no_rec,fixed,58,153,0,0,697,1011,65,8,558
bad,14,owner,38,43,married,yes_rec,fixed,94,234,3953,0,362,463,85,15,559
good,2,owner,58,32,married,no_rec,freelance,75,193,5021,0,1176,1350,87,6,560
good,4,parents,25,28,single,no_rec,fixed,34,104,0,0,361,510,67,5,561
good,4,rent,60,24,married,no_rec,fixed,55,67,0,0,992,1268,80,1,562
good,2,rent,59,34,married,no_rec,partime,87,115,2093,0,1243,1538,81,1,563
bad,6,parents,46,30,single,yes_rec,fixed,36,86,0,0,1085,1309,85,2,564
good,6,rent,62,35,single,no_rec,fixed,82,403,0,0,1033,1304,81,18,565
good,6,parents,63,26,single,no_rec,fixed,36,132,0,0,1583,1920,84,4,566
good,1,rent,61,39,married,yes_rec,fixed,133,250,0,0,1986,3986,46,4,567
good,16,owner,46,38,married,no_rec,fixed,78,106,4078,0,524,1086,49,3,568
good,13,owner,63,39,married,no_rec,freelance,73,224,4338,939,960,1679,63,8,569
bad,2,owner,34,37,married,no_rec,partime,104,302,4892,0,956,1603,67,7,570
good,21,owner,57,34,married,no_rec,fixed,76,245,2558,0,1413,1378,94,8,571
good,2,owner,25,48,single,no_rec,freelance,34,156,31878,0,835,779,93,3,572
bad,4,owner,48,28,married,no_rec,freelance,71,155,3031,1929,892,1167,82,3,573
bad,16,rent,63,37,married,yes_rec,fixed,107,322,0,0,1890,2126,82,7,574
bad,19,rent,59,47,married,no_rec,fixed,82,96,0,0,1436,1516,89,1,575
good,12,owner,63,26,married,no_rec,fixed,44,147,3668,0,986,1524,63,6,576
good,10,rent,47,48,single,no_rec,fixed,52,167,5811,0,822,1666,50,7,577
good,1,rent,58,44,married,no_rec,fixed,64,52,0,0,1569,1608,94,0,578
good,3,rent,49,29,married,no_rec,fixed,87,96,0,0,1009,1160,81,1,579
bad,0,owner,24,46,separated,no_rec,freelance,34,218,19241,3921,944,1049,80,4,580
bad,3,parents,63,22,single,no_rec,fixed,34,64,0,0,786,1231,67,2,581
good,3,owner,50,25,single,no_rec,fixed,34,159,6822,0,1204,2088,56,5,582
bad,0,other,38,35,single,no_rec,freelance,36,78,0,0,1251,1538,76,1,583
bad,9,owner,61,28,married,no_rec,fixed,88,63,1680,0,1082,1501,72,-1,584
bad,0,other,63,34,married,no_rec,partime,44,101,0,0,1421,1423,102,2,585
good,0,owner,49,61,widow,no_rec,others,36,36,3982,209,624,957,68,0,586
good,16,other,24,48,married,no_rec,fixed,75,155,17920,0,1401,1371,97,1,587
good,4,owner,12,24,married,no_rec,fixed,43,67,1923,0,334,1581,21,1,588
good,5,parents,35,21,single,no_rec,fixed,33,95,0,0,994,1247,84,2,589
good,10,rent,61,39,married,no_rec,fixed,89,159,0,0,570,1172,48,7,590
bad,20,other,59,57,married,no_rec,others,61,206,11529,0,1537,1928,84,6,591
bad,2,other,61,23,married,no_rec,partime,44,124,0,0,1502,1631,92,3,592
good,13,owner,61,51,married,no_rec,fixed,93,144,3376,0,995,915,96,4,593
good,4,owner,23,27,single,no_rec,fixed,36,134,2584,0,469,977,45,5,594
bad,11,owner,62,35,married,no_rec,fixed,92,80,4888,0,1661,1857,88,0,595
good,6,owner,46,56,married,no_rec,freelance,45,70,16131,0,1810,2137,81,1,596
good,14,priv,62,38,married,no_rec,fixed,62,108,8108,397,434,1121,41,6,597
bad,5,rent,57,23,married,no_rec,fixed,56,114,0,0,1013,1498,66,3,598
bad,5,parents,37,27,single,no_rec,partime,35,61,0,0,494,1507,32,2,599
bad,0,other,61,53,married,yes_rec,fixed,44,108,0,0,1417,1764,81,3,600
bad,28,owner,19,56,married,yes_rec,freelance,72,295,41,0,339,441,79,10,601
bad,1,priv,50,36,single,yes_rec,fixed,34,170,7472,0,968,2059,49,7,602
good,2,parents,24,19,single,no_rec,partime,35,58,0,0,511,604,81,1,603
bad,3,rent,47,43,married,no_rec,partime,73,120,0,0,1364,1764,72,2,604
good,6,owner,34,33,married,yes_rec,fixed,63,144,9001,4184,492,1603,30,3,605
good,10,owner,49,35,married,no_rec,fixed,78,177,3576,433,1544,1646,97,3,606
good,6,rent,24,33,married,no_rec,fixed,65,237,0,0,476,1053,44,8,607
good,9,owner,57,28,married,no_rec,freelance,61,164,4079,1572,1363,1557,84,4,608
bad,9,owner,58,41,separated,yes_rec,fixed,37,69,1609,0,783,894,87,2,609
bad,2,rent,63,42,single,yes_rec,fixed,34,198,0,0,1965,2324,84,5,610
good,17,owner,38,47,married,no_rec,fixed,61,84,15629,0,795,1403,58,1,611
bad,10,rent,47,42,married,no_rec,partime,67,63,0,0,524,844,60,-1,612
good,1,parents,63,25,single,no_rec,fixed,35,91,0,0,941,1059,86,4,613
good,0,parents,11,36,single,no_rec,partime,34,93,0,0,335,629,55,2,614
