Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
743846,60617,2009-04-13T13:06:55Z,743812,97,TRUE,"<ul>
<li>Rolling Means/Maximums/Medians in the <a href=""http://cran.r-project.org/package=zoo"" rel=""nofollow noreferrer"">zoo</a> package (rollmean)</li>
<li>MovingAverages in <a href=""http://cran.r-project.org/package=TTR"" rel=""nofollow noreferrer"">TTR</a></li>
<li>ma in <a href=""http://cran.r-project.org/package=forecast"" rel=""nofollow noreferrer"">forecast</a></li>
</ul>
"
750710,85950,2009-04-15T07:59:03Z,750703,33,FALSE,"<p>For no good reason I'm aware of, <code>dev.off()</code>, unlike device related functions like <code>png()</code> returns a value: ""the number and name of the new active device.""  That value is what's being echoed to stdout.</p>

<p>Suppressing it can thus be achieved by just putting it somewhere, i.e.,</p>

<pre><code>garbage &lt;- dev.off()
</code></pre>
"
750834,4892,2009-04-15T08:51:01Z,750703,2,FALSE,"<p>Another option would be to use <code>sink()</code> and output everything to a log file, so you can check up on whether the plots worked if you need to.</p>
"
750852,NA,2009-04-15T08:58:03Z,750786,-1,FALSE,"<p>The following works for me using MSYS bash on Windows - I don't have R on my Linux box so can't try it there. You need two files - the first one called <strong>runr</strong> executes R with a file parameter</p>

<pre><code># this is runr
# following is path to R on my Windows machine
# plus any R params you need
c:/r/bin/r --file=$1
</code></pre>

<p>You need to make this executable with <strong>chmod +x runr</strong>.</p>

<p>Then in your script file:</p>

<pre><code>#!runr
# some R commands
x = 1
x
</code></pre>

<p>Note the #! runr line may need to include the full path to runr, depending on how you are using the command, how your PATH variable is set etc.</p>

<p>Not pretty, but it does seem to work!</p>
"
751308,26575,2009-04-15T11:37:36Z,750786,16,FALSE,"<p>Try <a href=""http://dirk.eddelbuettel.com/code/littler.html"" rel=""noreferrer"">littler</a>. <code>littler</code> provides hash-bang (i.e. script starting with #!/some/path) capability for GNU R, as well as simple command-line and piping use.</p>
"
751342,26575,2009-04-15T11:45:36Z,750703,18,TRUE,"<p>One of the nice things about R is that you can view the source of many functions:</p>

<pre><code>&gt; dev.off
function (which = dev.cur()) 
{
    if (which == 1) 
        stop(""cannot shut down device 1 (the null device)"")
    .Internal(dev.off(as.integer(which)))
    dev.cur()
}
&lt;environment: namespace:grDevices&gt;
</code></pre>

<p>So it calls <code>.Internal(dev.off(...))</code> and then returns dev.cur(), which I suppose would be useful if you have several devices open so you know which one became active. You could use <code>.Internal(dev.off(as.integer(dev.cur())))</code> in your script, or even patch <code>dev.off</code> to only return the value of <code>dev.cur()</code> if it is something else than the null device, and send the patch to the maintainers of R.</p>

<p>Also, <code>graphics.off()</code> calls <code>dev.off()</code> for all devices and doesn't return anything.</p>
"
753931,24762,2009-04-15T22:07:38Z,750786,2,FALSE,"<p>If the program you're using to execute your script needs parameters, you can put them at the end of the #! line:</p>

<pre><code>#!/usr/bin/R --random --switches --f
</code></pre>

<p>Not knowing R, I can't test properly, but this seems to work:</p>

<pre><code>axa@artemis:~$ cat r.test
#!/usr/bin/R -q -f
error
axa@artemis:~$ ./r.test
&gt; #!/usr/bin/R -q -f
&gt; error
Error: object ""error"" not found
Execution halted
axa@artemis:~$
</code></pre>
"
762107,72994,2009-04-17T20:35:26Z,750786,0,FALSE,"<p>You might want to use python's rpy2 module. However, the ""right"" way to do this is with R CMD BATCH. You can modify this to write to STDOUT, but the default is to write to a .Rout file. See example below: </p>

<pre><code>[ramanujan:~]$cat foo.R
print(rnorm(10))
[ramanujan:~]$R CMD BATCH foo.R
[ramanujan:~]$cat foo.Rout

R version 2.7.2 (2008-08-25)
Copyright (C) 2008 The R Foundation for Statistical Computing
ISBN 3-900051-07-0

R is free software and comes with ABSOLUTELY NO WARRANTY.
You are welcome to redistribute it under certain conditions.
Type 'license()' or 'licence()' for distribution details.

R is a collaborative project with many contributors.
Type 'contributors()' for more information and
'citation()' on how to cite R or R packages in publications.

Type 'demo()' for some demos, 'help()' for on-line help, or
'help.start()' for an HTML browser interface to help.
Type 'q()' to quit R.

[Previously saved workspace restored]


 ~/.Rprofile loaded.
Welcome at  Fri Apr 17 13:33:17 2009
&gt; print(rnorm(10))
 [1]  1.5891276  1.1219071 -0.6110963  0.1579430 -0.3104579  1.0072677 -0.1303165  0.6998849  1.9918643 -1.2390156
&gt;

Goodbye at  Fri Apr 17 13:33:17 2009
&gt; proc.time()
   user  system elapsed
  0.614   0.050   0.721
</code></pre>

<p>Note: you'll want to try out the --vanilla and other options to remove all the startup cruft. </p>
"
762124,72994,2009-04-17T20:41:02Z,713878,18,FALSE,"<p>With big matrices you usually don't want all the eigenvalues. You just want the top few to do (say) a dimension reduction. </p>

<p><strong>The canonical algorithm is the Arnoldi-Lanczos iterative algorithm implemented in ARPACK:</strong> </p>

<p>www.caam.rice.edu/software/ARPACK/</p>

<p>There is a matlab interface in eigs: </p>

<p><a href=""http://www.mathworks.com/access/helpdesk/help/techdoc/index.html?/access/helpdesk/help/techdoc/ref/eigs.html"" rel=""noreferrer"">http://www.mathworks.com/access/helpdesk/help/techdoc/index.html?/access/helpdesk/help/techdoc/ref/eigs.html</a></p>

<pre><code>eigs(A,k) and eigs(A,B,k) return the k largest magnitude eigenvalues.
</code></pre>

<p>And there is now an R interface as well: </p>

<p><a href=""http://igraph.sourceforge.net/doc-0.5/R/arpack.html"" rel=""noreferrer"">http://igraph.sourceforge.net/doc-0.5/R/arpack.html</a></p>
"
776377,26575,2009-04-22T09:32:47Z,775116,9,TRUE,"<p>It's pretty tricky:</p>

<pre><code>m &lt;- match.call(expand.dots = FALSE)
# ...
m[[1L]] &lt;- as.name(""model.frame"")
m &lt;- eval(m, parent.frame())
</code></pre>

<p>The function uses <code>match.call</code> to find out how it is being called, modifies the call to replace the called function by <code>model.frame</code>, and calls it via <code>eval</code> with the parameters it received (although the part I replaced by <code># ...</code> removes several of the parameters), and <code>model.frame</code> uses the <code>formula</code> parameter. See the documentation of <code>match.call</code>, <code>eval</code>, and <code>model.frame</code>, and experiment a little, e.g. try to understand what is happening here:</p>

<pre><code>f &lt;- function(formula, data) { 
  m &lt;- match.call()
  m[[1L]] &lt;- as.name('model.frame')
  eval(m, parent.frame())
}
f(x ~ y)
Error in eval(expr, envir, enclos) : object 'x' not found
x &lt;- c(1,2,3)
f(x ~ y)
Error in eval(expr, envir, enclos) : object 'y' not found
y &lt;- c(3,4,5)
f(x ~ y)
  x y
1 1 3
2 2 4
3 3 5
d &lt;- as.data.frame(matrix(c(1,2,3,4),nrow=2))
names(d) &lt;- c('foo', 'bar')
f(foo ~ bar, d)
  foo bar
1   1   3
2   2   4
</code></pre>
"
780929,26575,2009-04-23T09:20:56Z,780796,28,FALSE,"<p>Either</p>

<pre><code>(setq ess-fancy-comments nil)
</code></pre>

<p>if you never want to indent single-<code>#</code> comments, or</p>

<pre><code>(add-hook 'ess-mode-hook 
          (lambda () 
            (local-set-key (kbd ""RET"") 'newline)))
</code></pre>

<p>if you want to change the behavior of Enter so it doesn't indent.</p>
"
781200,16240,2009-04-23T10:51:09Z,780796,47,TRUE,"<p>Use '###' if you don't want the comments indented.  According to the <a href=""http://ess.r-project.org/Manual/ess.html#Indenting"" rel=""noreferrer"">manual</a>,</p>

<blockquote>
  <p>By default, comments beginning with
  ‘###’ are aligned to the beginning of
  the line. Comments beginning with ‘##’
  are aligned to the current level of
  indentation for the block containing
  the comment. Finally, comments
  beginning with ‘#’ are aligned to a
  column on the right (the 40th column
  by default, but this value is
  controlled by the variable
  comment-column,) or just after the
  expression on the line containing the
  comment if it extends beyond the
  indentation column.</p>
</blockquote>
"
789618,57428,2009-04-25T19:59:05Z,789602,5,TRUE,"<p>It's most likely that %% means integer division by modulo - the result is within 0..360 range. It's used for cases when some value can't get out of some reasonable range like longitute fo example that can be only within 0..360 degrees.</p>
"
789674,90889,2009-04-25T20:30:57Z,789602,5,FALSE,"<p>Taking an educated guess that the language here is either R or S/Splus.  As others have said: %% is the mod operator.</p>
"
805043,74060,2009-04-30T01:40:37Z,805027,3,FALSE,"<p>While this doesn't actually answer your question, it's usually best to exclude automatically generated files from source control, exactly for this reason.</p>
"
823251,NA,2009-05-05T03:50:25Z,750786,8,FALSE,"<p><code>#!/path/to/R</code> won't work because R is itself a script, so <code>execve</code> is unhappy.</p>

<p>I use <code>R --slave -f script</code></p>
"
833756,90567,2009-05-07T09:54:05Z,445059,8,FALSE,"<p>Strangely enough, learning to vectorize in R is what helped me get used to basic functional programming.  A basic technique would be to define your operations inside the loop as a function:</p>

<pre><code>data = ...;
items = ...;

leave_one_out = function(i) {
   data1 = data[items != i];
   delta = ...;  # some operation on data1
   return delta;
}


for (j in items) {
   delta.list = cbind(delta.list, leave_one_out(j));
}
</code></pre>

<p>To vectorize, all you do is replace the <code>for</code> loop with the <code>sapply</code> mapping function:</p>

<pre><code>delta.list = sapply(items, leave_one_out);
</code></pre>
"
839718,90567,2009-05-08T13:09:40Z,736514,23,TRUE,"<blockquote>
  <p>An explanation that uses the words 'error', 'summation', or 'permutated'
  would be less helpful then a simpler explanation that didn't involve any
  discussion of how random forests works.</p>
  
  <p>Like if I wanted someone to explain to me how to use a radio, I wouldn't
  expect the explanation to involve how a radio converts radio waves into sound.</p>
</blockquote>

<p>How would you explain what the numbers in WKRP 100.5 FM ""mean"" without going into the pesky technical details of wave frequencies?  Frankly parameters and related performance issues with Random Forests are difficult to get your head around even if you understand some technical terms.</p>

<p>Here's my shot at some answers:</p>

<blockquote>
  <p>-mean raw importance score of variable x for class 0</p>
  
  <p>-mean raw importance score of variable x for class 1</p>
</blockquote>

<p>Simplifying from the Random Forest <a href=""http://www.stat.berkeley.edu/~breiman/RandomForests/cc_home.htm#varimp"" rel=""noreferrer"">web page</a>, raw importance score measures how much more helpful than random a particular predictor variable is in successfully classifying data.</p>

<blockquote>
  <p>-MeanDecreaseAccuracy</p>
</blockquote>

<p>I think this is only in the <a href=""http://cran.r-project.org/web/packages/randomForest/index.html"" rel=""noreferrer"">R module</a>, and I believe it measures how much inclusion of this predictor in the model reduces classification error.</p>

<blockquote>
  <p>-MeanDecreaseGini</p>
</blockquote>

<p><a href=""http://en.wikipedia.org/wiki/Gini_coefficient"" rel=""noreferrer"">Gini</a> is defined as ""inequity"" when used in describing a society's distribution of income, or a measure of ""node impurity"" in tree-based classification.  A low Gini (i.e. higher descrease in Gini) means that a particular predictor variable plays a greater role in partitioning the data into the defined classes.  It's a hard one to describe without talking about the fact that data in classification trees are split at individual nodes based on values of predictors.  I'm not so clear on how this translates into better performance.</p>
"
855992,26575,2009-05-13T03:58:26Z,855798,1,FALSE,"<p>Do you mean like this?</p>

<pre><code>myList &lt;- c(""Bob"", ""Mary"", ""Bob"", ""Bob"", ""Joe"")
r &lt;- rle(sort(myList))
result &lt;- as.data.frame(cbind(r$values, r$lengths))
names(result) &lt;- c(""Name"", ""Occurrences"")
result
  Name Occurrences
1  Bob           3
2  Joe           1
3 Mary           1
</code></pre>
"
