airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
algiers-airport,/airport-reviews/algiers-airport,Algiers Airport customer review,R Oussalah,Italy,2011-01-19,"For departures Algiers new airport is fairly spacious functional and the staff is friendly. I might have been lucky but I found the police controls and security to go fairly quickly. Shops are limited but I found them sufficient also they are open very early and close late. The choice of restaurants is limited to 1 for each hall and they are of the same provider. They offer reasonable selections of light eating and drinking. On arrivals I find it inadequate to have to walk down stairs after coming off the plane. I did not see an elevator available. The wait for the luggage is too long. I was told it was due to the luggage scanner being undersized for the traffic. One important deficiency is the absence of English signs; they are all in French and Arabic only. A shame for a brand new ""International"" airport. Over all I was satisfied mainly due to efficiency at departure and the feeling of space which is lacking too often in aging European airports.",NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
algiers-airport,/airport-reviews/algiers-airport,Algiers Airport customer review,Mark Wadham,NA,2010-05-26,The airport building in itself is fairly attractive and spacious. However it is spoilt by 3 things - stench of smoke everywhere. Algeria is 30 years behind when it comes to smoking restrictions. Long waits and bureaucratic procedures. These are the fault of the authorities. Stood in line for 40 minutes to get through immigration. Out of stock duty-free shop. OK if you want to buy Baileys but not much else.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
algiers-airport,/airport-reviews/algiers-airport,Algiers Airport customer review,M Fadjar,NA,2009-10-12,Algiers airport has improved a lot lately especially the International section and you have to give some credit to the authority for that. It is now up to adequate standard of other International airports apart from long immigration line and numerous security checks (luckily they don't take much time per person). Handcrafts at the Duty Free are expensive but from my experience are of first quality that you do not easily find outside. Just beware that Ariival affair is always a hit and miss: if your plane arrives when there are no other queues ahead then fine but be prepared for a very chaotic and one hour long baggage collection if several flights arrive at the same time. Customs do not check suitcases but will open anything else looking suspicious (boxes cartons tool kits etc).,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Jayne King,United Kingdom,2015-07-25,"Please put a sign above the waiting bench for disabled assistance in departures, when I took a flight in June it was not signposted as a bench only for the disabled to use. We were very embarrassed when staff told us off for sitting there even though there were no signs to state it was for the disabled, so how were we to know! Please clearly signpost this as not all disabled people look disabled, and people might not realise that they need to give up the seat for them.",Departure Only,25-06-2015,FamilyLeisure,5,4,5,5,NA,2,4,NA,NA,1
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Glenn Biffen,United Kingdom,2013-11-14,Easy to use and signage is adequate. The announcements are clear and concise. Plenty of space light and room to breathe. A good choice of shops too; this is an airport not a shopping mall! Even the security staff are human! We use this airport several times a year (property in the area). Just a shame the money situation has gone bad for the country as the old terminal could be redeveloped too.,NA,NA,NA,9,4,5,NA,NA,NA,5,NA,NA,1
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Ian Waddell,United Kingdom,2013-10-23,My family uses Alicante airport about 6 times a year. We cannot see any obvious advantages in the new terminal over the older ones. OK the new terminal was conceived during boom times (and is far too large for current needs) but they obviously decided during construction work to cut the budgets and many of the finishes (loos being the biggest area) are cheaply done and showing wear already. The public address system is useless and they are clearly saving money by not using the air-conditioning as even in October the place was like an oven. The link from the terminal to the car parking/rental cars is a shambles and very poorly sign-posted - every new arrival who doesn't know the route is bewildered and gets lost. We never go during July and August but I shudder to think what it's like then.,NA,NA,NA,4,2,3,NA,NA,NA,3,NA,NA,1
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Owen Jones-Cruickshank,United Kingdom,2013-05-20,Quite an average airport considering how modern it is. Good check-in times quick queues at security. Not enough seating not enough shops but plenty of places to eat. Shops that were there were quite good pretty overpriced and concentrated in one place. Gate agents below par and air conditioning terrible!,NA,NA,NA,7,4,5,NA,NA,NA,3,NA,NA,1
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Ian Waddell,United Kingdom,2012-04-29,Whilst the new terminal has the general ambience of better-known international airports corners have been cut in the detailing probably due to the Spanish economic situation. The car rental situation is quite ridiculous. I have been through the new terminal 3 times since it opened and the route from the car rental desks to the car pick-up area is confusing without any adequate signage. There are always groups of bewildered people wandering around lost. You have either to go down by escalator from arrivals cross the road and up in a lift or up in a lift from arrivals to a bridge cross over and then down in a lift (the levels are numbered differently on each side of the bridge). The car rental booths need to be better staffed to alleviate the long queues that build up. Everything is pre-booked so they know what to expect.,NA,NA,NA,5,2,4,NA,NA,NA,4,NA,NA,1
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,John Kenny,United Kingdom,2011-10-16,Arrival from Stansted a breeze straight through immigration. On departure 10 minutes through to departures. Not keen on being forced to walk through tax free shopping area. New terminal very bright and airy although a long walk to Ryanair departure at area B. Extensive catering choice but as has been said already prices very expensive.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,0
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Paul Van Alsten,France,2011-03-31,Modern and convenient airport but lot of walking both upon arrival and departure. In the public area limited food facilities with overpriced offer: EUR13.40 for two sandwiches and a 50cl Fanta! Bus line C6 connects the airport to downtown Alicante every 20 mins - EUR 2.60 one-way travel time around half an hour. However bus schedules are rather approximate - each time had a delay of 10-15mins. Upon departure check-in was hassle-free - however=self-service machines are for Iberia flights only. No queue at security friendly staff with good command of English. Good air conditioning in the terminal. Limited seating areas at the boarding gates. Business lounge is spacious and fairly comfortable.,NA,NA,NA,4,5,3,NA,NA,NA,3,NA,NA,0
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,Brian Hill,NA,2007-10-04,Agree with previous rating busy but efficient airport. No immigration checks but quick check-in and security. Only downside is lack of luggage trolley a pain if you've booked a hire car as it can be a long walk.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
alice-springs-airport,/airport-reviews/alice-springs-airport,Alice Springs Airport customer review,Paul Harvey,United Kingdom,2009-09-23,"A typical small Australian airport which operated well. Some distance out of the city it is served by a bus and taxis (fare $30+). Check in was easy there being more than enough desks for the traffic. Security was efficient with a bookshop and cafe airside. All gates are ""walk to the plane"" which are never far away. Compared to many this is a nice airport.",NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
